"Date of Download: 2026-07-14_20:11:57"
"Search Parameters: Data Level:all  Trait List:  Trial List:9827,10416,9775  Accession List:  Plot List:  Plant List:  Location List:  Year List:  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0"

"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","Change in weight after boiling computation percentage|month 12|boiling time 20 minutes|COMP:0000287","Change in weight after boiling computation percentage|month 12|boiling time 30 minutes|COMP:0000288","Total carotenes ug/g NIRS 400-2500 nm|CO_334:0001051","beta carotene content ug/g NIRS 400-2500 nm|CO_334:0001053","branching angle in degrees|CO_334:0002082","branching level counting|CO_334:0000079","cassava bacterial blight severity 3-month evaluation|CO_334:0000175","dry matter content by specific gravity method|CO_334:0000160","dry matter content by table-top NIRS in percentage|CO_334:0002057","first apical branch height measurement in cm|CO_334:0000106","fresh root yield|CO_334:0000013","fresh storage root weight per plot|CO_334:0000012","frog skin disease : visual 1-5|CO_334:0000093","hydrogen cyanide ug/g wet basis|month 12|COMP:0000324","initial plant vigor assessment 1-5|CO_334:0000220","lodged plants estimation 1-3|CO_334:0000301","lodged plants estimation 1-3|month 6|COMP:0000208","marketable root number counting|CO_334:0000169","number of planted stakes per plant counting|CO_334:0000300","number of planted stakes per plot counting|CO_334:0000159","plant architecture visual rating 1-5|CO_334:0000099","plant height measurement in cm|CO_334:0000018","plant height with leaf in cm|CO_334:0000123","plant stands harvested counting|CO_334:0000010","root color visual rating 1-3|CO_334:0000221","root constriction visual rating 1-3|CO_334:0000109","root evaluation scaled 1-5|CO_334:0000228","root length evaluation scaled 1-3|CO_334:0000226","root weight in air|CO_334:0000157","root weight in water|CO_334:0000158","rotted storage root counting|CO_334:0000084","sprout count discrete counting|CO_334:0000138","storage root neck length visual rating 1-3|CO_334:0000223","storage root shape visual rating 1-6|CO_334:0000020","thrips severity : visual 1-5|CO_334:0002084","total carotenoid by chart 1-8|CO_334:0000161","notes"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9775","202177DVGST_momi","202177DVGST_momi","RCBD","1.3","2.8","","no","no","2021-July-03","2022-March-30","127","Momil. Cordoba, Colombia","139257","CG1141-1","","plant","3924473","202177DVGST_momi_rep1_CG1141-1_8_plant_3","1","1","8","1","8","check","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9775","202177DVGST_momi","202177DVGST_momi","RCBD","1.3","2.8","","no","no","2021-July-03","2022-March-30","127","Momil. Cordoba, Colombia","139257","CG1141-1","","plant","3924474","202177DVGST_momi_rep1_CG1141-1_8_plant_4","1","1","8","1","8","check","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9775","202177DVGST_momi","202177DVGST_momi","RCBD","1.3","2.8","","no","no","2021-July-03","2022-March-30","127","Momil. Cordoba, Colombia","139257","CG1141-1","","plant","3924475","202177DVGST_momi_rep1_CG1141-1_8_plant_5","1","1","8","1","8","check","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9775","202177DVGST_momi","202177DVGST_momi","RCBD","1.3","2.8","","no","no","2021-July-03","2022-March-30","127","Momil. Cordoba, Colombia","139257","CG1141-1","","plant","3924476","202177DVGST_momi_rep1_CG1141-1_8_plant_6","1","1","8","1","8","check","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9775","202177DVGST_momi","202177DVGST_momi","RCBD","1.3","2.8","","no","no","2021-July-03","2022-March-30","127","Momil. Cordoba, Colombia","139257","CG1141-1","","plant","3924477","202177DVGST_momi_rep1_CG1141-1_8_plant_7","1","1","8","1","8","check","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9775","202177DVGST_momi","202177DVGST_momi","RCBD","1.3","2.8","","no","no","2021-July-03","2022-March-30","127","Momil. Cordoba, Colombia","139257","CG1141-1","","plant","3924478","202177DVGST_momi_rep1_CG1141-1_8_plant_8","1","1","8","1","8","check","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9775","202177DVGST_momi","202177DVGST_momi","RCBD","1.3","2.8","","no","no","2021-July-03","2022-March-30","127","Momil. Cordoba, Colombia","140879","CM2766-5","","plot","3921905","202177DVGST_momi_rep1_CM2766-5_376","1","1","376","12","9","test","","","","","","90","3","","30.4194209499024","","100","33.9285714285714","12.35","","","4","1","","17","10","4","2","250","20","4","3","2","3","2","3350","276","","4","2","3","1","1"," (Operator: lizbethpino, Time: ), Pt2:NonLeaf (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9775","202177DVGST_momi","202177DVGST_momi","RCBD","1.3","2.8","","no","no","2021-July-03","2022-March-30","127","Momil. Cordoba, Colombia","140879","CM2766-5","","plant","3926663","202177DVGST_momi_rep1_CM2766-5_376_plant_1","1","1","376","12","9","test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9775","202177DVGST_momi","202177DVGST_momi","RCBD","1.3","2.8","","no","no","2021-July-03","2022-March-30","127","Momil. Cordoba, Colombia","140879","CM2766-5","","plant","3926664","202177DVGST_momi_rep1_CM2766-5_376_plant_2","1","1","376","12","9","test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9775","202177DVGST_momi","202177DVGST_momi","RCBD","1.3","2.8","","no","no","2021-July-03","2022-March-30","127","Momil. Cordoba, Colombia","140879","CM2766-5","","plant","3926665","202177DVGST_momi_rep1_CM2766-5_376_plant_3","1","1","376","12","9","test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9775","202177DVGST_momi","202177DVGST_momi","RCBD","1.3","2.8","","no","no","2021-July-03","2022-March-30","127","Momil. Cordoba, Colombia","140879","CM2766-5","","plant","3926666","202177DVGST_momi_rep1_CM2766-5_376_plant_4","1","1","376","12","9","test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9775","202177DVGST_momi","202177DVGST_momi","RCBD","1.3","2.8","","no","no","2021-July-03","2022-March-30","127","Momil. Cordoba, Colombia","140879","CM2766-5","","plant","3926667","202177DVGST_momi_rep1_CM2766-5_376_plant_5","1","1","376","12","9","test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9775","202177DVGST_momi","202177DVGST_momi","RCBD","1.3","2.8","","no","no","2021-July-03","2022-March-30","127","Momil. Cordoba, Colombia","140879","CM2766-5","","plant","3926668","202177DVGST_momi_rep1_CM2766-5_376_plant_6","1","1","376","12","9","test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9775","202177DVGST_momi","202177DVGST_momi","RCBD","1.3","2.8","","no","no","2021-July-03","2022-March-30","127","Momil. Cordoba, Colombia","140879","CM2766-5","","plant","3926669","202177DVGST_momi_rep1_CM2766-5_376_plant_7","1","1","376","12","9","test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9775","202177DVGST_momi","202177DVGST_momi","RCBD","1.3","2.8","","no","no","2021-July-03","2022-March-30","127","Momil. Cordoba, Colombia","140879","CM2766-5","","plant","3926670","202177DVGST_momi_rep1_CM2766-5_376_plant_8","1","1","376","12","9","test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9775","202177DVGST_momi","202177DVGST_momi","RCBD","1.3","2.8","","no","no","2021-July-03","2022-March-30","127","Momil. Cordoba, Colombia","139268","CM4919-1","","plot","3921871","202177DVGST_momi_rep1_CM4919-1_243","1","1","243","8","14","test","","","","","","0","0","","35.2318649712383","","200","37.9120879120879","13.8","","","3","1","","21","8","4","2","200","40","4","3","1","2","2","3700","397","","4","1","3","1","4"," (Operator: lizbethpino, Time: ), Pt1 (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9775","202177DVGST_momi","202177DVGST_momi","RCBD","1.3","2.8","","no","no","2021-July-03","2022-March-30","127","Momil. Cordoba, Colombia","139268","CM4919-1","","plant","3926543","202177DVGST_momi_rep1_CM4919-1_243_plant_1","1","1","243","8","14","test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9775","202177DVGST_momi","202177DVGST_momi","RCBD","1.3","2.8","","no","no","2021-July-03","2022-March-30","127","Momil. Cordoba, Colombia","139268","CM4919-1","","plant","3926544","202177DVGST_momi_rep1_CM4919-1_243_plant_2","1","1","243","8","14","test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9775","202177DVGST_momi","202177DVGST_momi","RCBD","1.3","2.8","","no","no","2021-July-03","2022-March-30","127","Momil. Cordoba, Colombia","139268","CM4919-1","","plant","3926545","202177DVGST_momi_rep1_CM4919-1_243_plant_3","1","1","243","8","14","test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9775","202177DVGST_momi","202177DVGST_momi","RCBD","1.3","2.8","","no","no","2021-July-03","2022-March-30","127","Momil. Cordoba, Colombia","139268","CM4919-1","","plant","3926546","202177DVGST_momi_rep1_CM4919-1_243_plant_4","1","1","243","8","14","test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9775","202177DVGST_momi","202177DVGST_momi","RCBD","1.3","2.8","","no","no","2021-July-03","2022-March-30","127","Momil. Cordoba, Colombia","139268","CM4919-1","","plant","3926547","202177DVGST_momi_rep1_CM4919-1_243_plant_5","1","1","243","8","14","test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9775","202177DVGST_momi","202177DVGST_momi","RCBD","1.3","2.8","","no","no","2021-July-03","2022-March-30","127","Momil. Cordoba, Colombia","139268","CM4919-1","","plant","3926548","202177DVGST_momi_rep1_CM4919-1_243_plant_6","1","1","243","8","14","test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9775","202177DVGST_momi","202177DVGST_momi","RCBD","1.3","2.8","","no","no","2021-July-03","2022-March-30","127","Momil. Cordoba, Colombia","139268","CM4919-1","","plant","3926549","202177DVGST_momi_rep1_CM4919-1_243_plant_7","1","1","243","8","14","test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9775","202177DVGST_momi","202177DVGST_momi","RCBD","1.3","2.8","","no","no","2021-July-03","2022-March-30","127","Momil. Cordoba, Colombia","139268","CM4919-1","","plant","3926550","202177DVGST_momi_rep1_CM4919-1_243_plant_8","1","1","243","8","14","test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9775","202177DVGST_momi","202177DVGST_momi","RCBD","1.3","2.8","","no","no","2021-July-03","2022-March-30","127","Momil. Cordoba, Colombia","139268","CM4919-1","","plot","3921913","202177DVGST_momi_rep1_CM4919-1_398","1","1","398","13","14","check","","","","","","0","0","","33.699187432286","","230","45.1923076923077","16.45","","","4","1","","23","8","4","1","230","40","4","3","1","2","2","4100","408","","4","1","3","1","4"," (Operator: lizbethpino, Time: ), Pt1 (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9775","202177DVGST_momi","202177DVGST_momi","RCBD","1.3","2.8","","no","no","2021-July-03","2022-March-30","127","Momil. Cordoba, Colombia","139268","CM4919-1","","plant","3926615","202177DVGST_momi_rep1_CM4919-1_398_plant_1","1","1","398","13","14","check","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9775","202177DVGST_momi","202177DVGST_momi","RCBD","1.3","2.8","","no","no","2021-July-03","2022-March-30","127","Momil. Cordoba, Colombia","139268","CM4919-1","","plant","3926616","202177DVGST_momi_rep1_CM4919-1_398_plant_2","1","1","398","13","14","check","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9775","202177DVGST_momi","202177DVGST_momi","RCBD","1.3","2.8","","no","no","2021-July-03","2022-March-30","127","Momil. Cordoba, Colombia","139268","CM4919-1","","plant","3926617","202177DVGST_momi_rep1_CM4919-1_398_plant_3","1","1","398","13","14","check","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9775","202177DVGST_momi","202177DVGST_momi","RCBD","1.3","2.8","","no","no","2021-July-03","2022-March-30","127","Momil. Cordoba, Colombia","139268","CM4919-1","","plant","3926618","202177DVGST_momi_rep1_CM4919-1_398_plant_4","1","1","398","13","14","check","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9775","202177DVGST_momi","202177DVGST_momi","RCBD","1.3","2.8","","no","no","2021-July-03","2022-March-30","127","Momil. Cordoba, Colombia","139268","CM4919-1","","plant","3926619","202177DVGST_momi_rep1_CM4919-1_398_plant_5","1","1","398","13","14","check","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9775","202177DVGST_momi","202177DVGST_momi","RCBD","1.3","2.8","","no","no","2021-July-03","2022-March-30","127","Momil. Cordoba, Colombia","139268","CM4919-1","","plant","3926620","202177DVGST_momi_rep1_CM4919-1_398_plant_6","1","1","398","13","14","check","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9775","202177DVGST_momi","202177DVGST_momi","RCBD","1.3","2.8","","no","no","2021-July-03","2022-March-30","127","Momil. Cordoba, Colombia","139268","CM4919-1","","plant","3926621","202177DVGST_momi_rep1_CM4919-1_398_plant_7","1","1","398","13","14","check","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9775","202177DVGST_momi","202177DVGST_momi","RCBD","1.3","2.8","","no","no","2021-July-03","2022-March-30","127","Momil. Cordoba, Colombia","139268","CM4919-1","","plant","3926622","202177DVGST_momi_rep1_CM4919-1_398_plant_8","1","1","398","13","14","check","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9775","202177DVGST_momi","202177DVGST_momi","RCBD","1.3","2.8","","no","no","2021-July-03","2022-March-30","127","Momil. Cordoba, Colombia","139268","CM4919-1","","plot","3922258","202177DVGST_momi_rep1_CM4919-1_92","1","1","92","3","28","check","","","","","","0","0","","35.7071529912509","","160","29.3956043956044","10.7","","","3","1","","20","6","4","3","160","40","4","3","1","2","2","4750","521","","4","1","3","1","4"," (Operator: lizbethpino, Time: ), Pt2 (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9775","202177DVGST_momi","202177DVGST_momi","RCBD","1.3","2.8","","no","no","2021-July-03","2022-March-30","127","Momil. Cordoba, Colombia","139268","CM4919-1","","plant","3923559","202177DVGST_momi_rep1_CM4919-1_92_plant_1","1","1","92","3","28","check","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9775","202177DVGST_momi","202177DVGST_momi","RCBD","1.3","2.8","","no","no","2021-July-03","2022-March-30","127","Momil. Cordoba, Colombia","139268","CM4919-1","","plant","3923560","202177DVGST_momi_rep1_CM4919-1_92_plant_2","1","1","92","3","28","check","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9775","202177DVGST_momi","202177DVGST_momi","RCBD","1.3","2.8","","no","no","2021-July-03","2022-March-30","127","Momil. Cordoba, Colombia","139268","CM4919-1","","plant","3923561","202177DVGST_momi_rep1_CM4919-1_92_plant_3","1","1","92","3","28","check","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9775","202177DVGST_momi","202177DVGST_momi","RCBD","1.3","2.8","","no","no","2021-July-03","2022-March-30","127","Momil. Cordoba, Colombia","139268","CM4919-1","","plant","3923562","202177DVGST_momi_rep1_CM4919-1_92_plant_4","1","1","92","3","28","check","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9775","202177DVGST_momi","202177DVGST_momi","RCBD","1.3","2.8","","no","no","2021-July-03","2022-March-30","127","Momil. Cordoba, Colombia","139268","CM4919-1","","plant","3923563","202177DVGST_momi_rep1_CM4919-1_92_plant_5","1","1","92","3","28","check","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","9775","202177DVGST_momi","202177DVGST_momi","RCBD","1.3","2.8","","no","no","2021-July-03","2022-March-30","127","Momil. Cordoba, Colombia","139268","CM4919-1","","plant","3923564","202177DVGST_momi_rep1_CM4919-1_92_plant_6","1","1","92","3","28","check","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
