"Date of Download: 2023-06-26_17:11:16"
"Search Parameters: Data Level:all  Trait List:  Trial List:11053  Accession List:  Plot List:  Plant List:  Location List:  Year List:  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0"

"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","Change in weight after boiling computation percentage|month 10|boiling time 20 minutes|COMP:0000224","Change in weight after boiling computation percentage|month 10|boiling time 30 minutes|COMP:0000225","Total carotenes ug/g NIRS 400-2500 nm|CO_334:0001051","beta carotene content ug/g NIRS 400-2500 nm|CO_334:0001053","branching level counting|CO_334:0000079","dry matter content by table-top NIRS in percentage|CO_334:0002057","first apical branch height measurement in cm|CO_334:0000106","frog skin disease : visual 1-5|CO_334:0000093","initial plant vigor assessment 1-5|CO_334:0000220","lodged plants estimation 1-3|CO_334:0000301","number of planted stakes per plot counting|CO_334:0000159","plant architecture visual rating 1-5|CO_334:0000099","plant stands harvested counting|CO_334:0000010","red spider mite severity : visual 1-5|CO_334:0000044","root color visual rating 1-3|CO_334:0000221","root evaluation scaled 1-5|CO_334:0000228","root length evaluation scaled 1-3|CO_334:0000226","rotted storage root counting|CO_334:0000084","sprout count discrete counting|CO_334:0000138","thrips severity : visual 1-5|CO_334:0002084","total carotenoid by chart 1-8|CO_334:0000161","notes"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722060","GM13192A-10","","plot","5375869","202271DVGST_ciat_rep1_GM13192A-10_271","1","1","271","16","18","test","","","","0.5","0.5","3","30.8","90","1","3","1","5","5","2","2","2","4","","9","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722061","GM13192A-11","","plot","5376048","202271DVGST_ciat_rep1_GM13192A-11_220","1","1","220","13","4","test","","","","1.2","0.8","3","40.2","25","1","3","1","5","2","2","2","2","4","","22","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722062","GM13192A-12","","plot","5375930","202271DVGST_ciat_rep1_GM13192A-12_411","1","1","411","23","15","test","","6.8","13.1","1.1","0.8","3","40.9","80","","3","1","5","4","2","2","2","3","","1","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722059","GM13192A-1","","plot","5375824","202271DVGST_ciat_rep1_GM13192A-1_292","1","1","292","17","4","test","","","","1.1","0.7","3","39.1","130","4","4","1","5","3","2","2","3","4","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722064","GM13192A-3","","plot","5375995","202271DVGST_ciat_rep1_GM13192A-3_185","1","1","185","11","5","test","","","","1.7","1.3","3","40.7","100","2","4","1","5","3","2","2","3","4","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722066","GM13192A-5","","plot","5375732","202271DVGST_ciat_rep1_GM13192A-5_259","1","1","259","15","7","test","","","","","","3","29.8","80","1","3","1","5","4","2","1","1","4","","1","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722067","GM13192A-6","","plot","5376062","202271DVGST_ciat_rep1_GM13192A-6_246","1","1","246","14","7","test","","","","0.8","0.8","3","29.5","110","1","4","1","5","3","2","2","1","3","","1","5","1","2"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722068","GM13192A-7","","plot","5375874","202271DVGST_ciat_rep1_GM13192A-7_216","1","1","216","12","1","test","","7.5","13.7","0.6","0.6","4","40.7","95","1","4","1","5","3","2","2","2","3","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722069","GM13192A-8","","plot","5375805","202271DVGST_ciat_rep1_GM13192A-8_341","1","1","341","19","17","test","","","","","","3","","90","1","2","2","5","5","2","2","2","5","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722071","GM13195A-1","","plot","5375760","202271DVGST_ciat_rep1_GM13195A-1_86","1","1","86","5","14","test","","3.9","7.7","0.8","0.6","4","36.8","90","1","4","1","5","3","2","2","3","4","","0","5","1","2"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722072","GM13195A-2","","plot","5375658","202271DVGST_ciat_rep1_GM13195A-2_53","1","1","53","3","17","test","","4.6","11","0.5","0.4","4","40.1","75","1","4","2","5","4","2","2","3","3","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722073","GM13195A-3","","plot","5375954","202271DVGST_ciat_rep1_GM13195A-3_67","1","1","67","4","6","test","","2.5","6.2","0.6","0.3","3","38.2","115","1","4","1","5","2","2","1","3","2","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722074","GM13195A-4","","plot","5376066","202271DVGST_ciat_rep1_GM13195A-4_250","1","1","250","14","3","test","","5.5","10","0.6","0.2","3","39.9","40","1","4","2","5","4","2","3","3","3","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722076","GM13195A-6","","plot","5375665","202271DVGST_ciat_rep1_GM13195A-6_21","1","1","21","2","16","test","","4.5","11.2","0.6","0.1","4","40","95","1","4","1","5","2","2","2","3","2","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722087","GM13195A-7","","plot","5375672","202271DVGST_ciat_rep1_GM13195A-7_134","1","1","134","8","11","test","","","","0.6","0.4","3","40.3","70","1","3","2","5","4","2","1","2","4","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722088","GM13216A-1","","plot","5375855","202271DVGST_ciat_rep1_GM13216A-1_371","1","1","371","21","11","test","","6.9","17.5","1.1","0.4","3","38.9","60","1","3","1","5","3","2","3","3","2","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722089","GM13216A-2","","plot","5375962","202271DVGST_ciat_rep1_GM13216A-2_232","1","1","232","13","16","test","","9.1","21.9","0.7","0.3","3","37.1","160","1","3","2","5","3","2","2","3","3","","3","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722091","GM13216A-4","","plot","5375738","202271DVGST_ciat_rep1_GM13216A-4_229","1","1","229","13","13","test","","","","0.9","0.5","3","38.3","70","1","3","2","5","4","2","2","3","4","","1","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722092","GM13216A-5","","plot","5375797","202271DVGST_ciat_rep1_GM13216A-5_303","1","1","303","17","15","test","","5.9","20.5","1.8","1","3","40.7","120","1","4","1","5","3","2","2","3","2","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722097","GM13217A-10","","plot","5375689","202271DVGST_ciat_rep1_GM13217A-10_49","1","1","49","3","13","test","","4.2","8.9","1.1","0.5","4","41.1","115","1","3","1","5","3","2","2","2","3","","0","5","1","2"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722096","GM13217A-1","","plot","5376037","202271DVGST_ciat_rep1_GM13217A-1_43","1","1","43","3","7","test","","5.5","18.1","0.8","0.3","4","37.9","110","1","3","1","5","4","2","2","3","3","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722099","GM13217A-3","","plot","5375827","202271DVGST_ciat_rep1_GM13217A-3_110","1","1","110","7","2","test","","1.8","2.4","0.5","0.3","4","39","115","1","4","1","5","3","2","2","3","2","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722101","GM13217A-5","","plot","5375897","202271DVGST_ciat_rep1_GM13217A-5_387","1","1","387","22","10","test","","","","0.3","0.5","2","35.5","95","","3","3","5","4","2","2","3","4","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722102","GM13217A-6","","plot","5375706","202271DVGST_ciat_rep1_GM13217A-6_210","1","1","210","12","7","test","","4.5","7.8","0.5","","3","38.5","65","1","3","1","5","3","2","1","3","3","","1","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722103","GM13217A-7","","plot","5375924","202271DVGST_ciat_rep1_GM13217A-7_56","1","1","56","4","17","test","","","","0.4","0.4","0","37.5","325","1","3","1","5","3","2","2","3","4","","5","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722105","GM13217A-9","","plot","5375910","202271DVGST_ciat_rep1_GM13217A-9_205","1","1","205","12","12","test","","","","","","","20.2","","1","3","","5","3","2","2","1","4","","11","5","1","2"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722106","GM13223A-1","","plot","5375795","202271DVGST_ciat_rep1_GM13223A-1_34","1","1","34","2","3","test","","","","","","3","45.1","90","1","3","1","5","3","2","2","3","4","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722107","GM13223A-2","","plot","5376030","202271DVGST_ciat_rep1_GM13223A-2_209","1","1","209","12","8","test","","","","1","0.9","2","36.1","165","1","2","1","5","5","2","1","3","4","","0","4","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722108","GM13223A-3","","plot","5375828","202271DVGST_ciat_rep1_GM13223A-3_8","1","1","8","1","8","test","","7.1","14.7","2","1.3","3","44.1","70","1","3","1","5","3","1","2","1","3","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722110","GM13233B-10","","plot","5375673","202271DVGST_ciat_rep1_GM13233B-10_211","1","1","211","12","6","test","","6.5","7.8","0.4","0","3","38.3","155","1","3","2","5","3","2","1","3","3","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722111","GM13233B-11","","plot","5376036","202271DVGST_ciat_rep1_GM13233B-11_335","1","1","335","19","11","test","","","","0.8","0.5","3","38.9","85","1","4","1","5","3","2","2","3","3","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722109","GM13233B-1","","plot","5375671","202271DVGST_ciat_rep1_GM13233B-1_31","1","1","31","2","6","test","","2.6","4.7","","","4","38.7","95","1","3","1","5","3","2","1","3","2","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722112","GM13233B-2","","plot","5375675","202271DVGST_ciat_rep1_GM13233B-2_165","1","1","165","10","16","test","","","","1.1","0.9","3","41","105","1","3","2","5","3","2","2","3","4","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722113","GM13233B-3","","plot","5375994","202271DVGST_ciat_rep1_GM13233B-3_116","1","1","116","7","8","test","","","","0.5","0.2","3","37.5","135","1","3","1","5","3","2","2","3","4","","0","5","1","2"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722114","GM13233B-4","","plot","5376000","202271DVGST_ciat_rep1_GM13233B-4_194","1","1","194","11","14","test","","6.1","12.5","1.1","0.6","4","39.1","45","1","4","2","5","4","2","2","3","3","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722115","GM13233B-5","","plot","5375653","202271DVGST_ciat_rep1_GM13233B-5_417","1","1","417","24","16","test","","6","8.5","1.2","0.9","3","36.8","45","","4","1","5","4","2","2","3","3","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722116","GM13233B-6","","plot","5375889","202271DVGST_ciat_rep1_GM13233B-6_274","1","1","274","16","15","test","","4","6.6","0.6","0.1","3","38.4","100","1","3","2","5","4","2","2","3","4","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722117","GM13233B-7","","plot","5375883","202271DVGST_ciat_rep1_GM13233B-7_96","1","1","96","6","13","test","","3.2","4.4","0.8","0.7","4","39.5","80","1","4","1","5","3","2","2","3","3","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722118","GM13233B-8","","plot","5375775","202271DVGST_ciat_rep1_GM13233B-8_256","1","1","256","15","4","test","","3.1","5.3","0.1","0.1","4","37.6","45","1","4","1","5","3","2","2","3","3","","1","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722119","GM13233B-9","","plot","5375903","202271DVGST_ciat_rep1_GM13233B-9_55","1","1","55","4","18","test","","2.6","5","1.5","1.3","3","39.3","80","1","3","1","5","3","2","2","3","2","","1","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722122","GM13358A-11","","plot","5376050","202271DVGST_ciat_rep1_GM13358A-11_65","1","1","65","4","8","test","","4.9","7.6","0.6","","4","41","95","4","3","1","5","5","2","2","3","4","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722123","GM13358A-12","","plot","5375656","202271DVGST_ciat_rep1_GM13358A-12_407","1","1","407","23","11","test","","","","0.9","0.6","3","37.6","135","","3","1","5","4","2","3","3","4","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722120","GM13358A-1","","plot","5375776","202271DVGST_ciat_rep1_GM13358A-1_326","1","1","326","19","2","test","","11.3","22.3","0.6","0.3","3","42.3","165","1","4","1","5","3","2","2","3","3","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722124","GM13358A-2","","plot","5375744","202271DVGST_ciat_rep1_GM13358A-2_76","1","1","76","5","4","test","","9.1","18.4","0.5","","4","41.1","70","1","4","1","5","3","2","2","3","3","","0","5","1","2"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722125","GM13358A-3","","plot","5376038","202271DVGST_ciat_rep1_GM13358A-3_235","1","1","235","14","18","test","","","","0.5","0.5","3","36.7","140","1","4","1","5","3","2","3","1","4","","0","5","1","1"," (Operator: lizbethpino, Time: )"
