"Date of Download: 2023-06-28_16:49:24"
"Search Parameters: Data Level:all  Trait List:  Trial List:11001  Accession List:  Plot List:  Plant List:  Location List:  Year List:  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0"

"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","Change in weight after boiling computation percentage|month 10|boiling time 20 minutes|COMP:0000224","Change in weight after boiling computation percentage|month 10|boiling time 30 minutes|COMP:0000225","Total carotenes ug/g NIRS 400-2500 nm|CO_334:0001051","beta carotene content ug/g NIRS 400-2500 nm|CO_334:0001053","branching level counting|CO_334:0000079","dry matter content by table-top NIRS in percentage|CO_334:0002057","first apical branch height measurement in cm|CO_334:0000106","frog skin disease : visual 1-5|CO_334:0000093","initial plant vigor assessment 1-5|CO_334:0000220","lodged plants estimation 1-3|CO_334:0000301","number of planted stakes per plot counting|CO_334:0000159","plant architecture visual rating 1-5|CO_334:0000099","plant stands harvested counting|CO_334:0000010","red spider mite severity : visual 1-5|CO_334:0000044","root color visual rating 1-3|CO_334:0000221","root evaluation scaled 1-5|CO_334:0000228","rotted storage root counting|CO_334:0000084","sprout count discrete counting|CO_334:0000138","thrips severity : visual 1-5|CO_334:0002084","total carotenoid by chart 1-8|CO_334:0000161","notes"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","242030","COL144","","plot","5348003","202258DVGST_ciat_rep1_COL144_601","1","1","601","19","25","test","","","","0.9313262","0.7374194","3","36.852356","65","1","2","1","5","5","2","","3","4","0","5","","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","54015","COL1505","","plot","5348139","202258DVGST_ciat_rep1_COL1505_39","1","1","39","2","26","test","","5.90836723863437","19.2641075535114","1.0421208","0.3985272","3","38.1662674","55","1","4","1","5","4","2","","3","2","8","5","2","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","242158","COL1722","","plot","5347713","202258DVGST_ciat_rep1_COL1722_400","1","1","400","13","16","test","","","","1.2198639","0.4784796","4","39.3176346","45","4","3","1","5","5","2","","3","3","4","5","","2"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","242163","COL1752","","plot","5347973","202258DVGST_ciat_rep1_COL1752_530","1","1","530","17","18","test","","","","","","3","","30","5","1","3","5","5","2","","","5","0","5","",""," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","54023","COL2212","","plot","5348365","202258DVGST_ciat_rep1_COL2212_369","1","1","369","12","16","test","","","","","","4","","45","1","3","1","5","3","2","","3","","9","5","","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","139299","COL2215","","plot","5348245","202258DVGST_ciat_rep1_COL2215_409","1","1","409","13","25","test","","8.61122068149407","25.4816882604606","1.003136","0.4236857","4","37.6713333","55","1","3","1","5","5","2","2","3","4","0","5","","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","242024","COL40","COL-40","plot","5347949","202258DVGST_ciat_rep1_COL40_807","1","1","807","26","26","test","","","","0.6972127","0.0888358","3","36.3960457","60","1","2","1","5","4","2","","3","5","2","5","","2"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","54029","COL764","","plot","5348392","202258DVGST_ciat_rep1_COL764_680","1","1","680","22","25","test","","","","1.9238151","1.0721418","4","41.7133446","40","5","4","1","5","4","2","","","5","0","5","",""," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","242305","CR63","","plot","5347738","202258DVGST_ciat_rep1_CR63_308","1","1","308","10","13","test","","","","0.9886824","1.3703781","2","35.4980011","85","1","3","1","5","5","2","","3","3","9","5","","2"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","221395","CUB46","","plot","5348118","202258DVGST_ciat_rep1_CUB46_319","1","1","319","10","2","test","","","","0.9203393","0.893546","3","38.4071693","75","1","3","1","5","3","2","","1","3","2","5","","2"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4207815","GM13168B-11","","plot","5347823","202258DVGST_ciat_rep1_GM13168B-11_256","1","1","256","8","1","test","","8.10742782350425","22.3539479976843","0.3772596","0.0155346","3","36.0382881","75","1","3","1","5","3","2","","2","3","0","5","","2"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4207817","GM13168B-13","","plot","5347784","202258DVGST_ciat_rep1_GM13168B-13_674","1","1","674","22","31","test","","6.94578839300464","18.5291826957117","0.4845599","0.5155823","2","39.7258186","45","1","4","1","5","5","2","","3","3","5","5","","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4207820","GM13168B-16","","plot","5348054","202258DVGST_ciat_rep1_GM13168B-16_321","1","1","321","11","1","test","","7.97427302210231","25.9858828659417","0.1587318","0.1334288","3","35.003727","80","1","3","1","5","4","2","","2","3","0","5","","2"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4207821","GM13168B-17","","plot","5348132","202258DVGST_ciat_rep1_GM13168B-17_96","1","1","96","3","32","test","","7.91366906474819","26.7535971223022","","","3","35.9718742","50","1","4","1","5","4","2","","3","2","14","5","","2"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4207823","GM13168B-19","","plot","5347844","202258DVGST_ciat_rep1_GM13168B-19_446","1","1","446","14","3","test","","","","0.2734163","","4","44.5328407","40","1","3","1","5","5","2","","3","4","4","4","","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4207824","GM13168B-20","","plot","5348401","202258DVGST_ciat_rep1_GM13168B-20_568","1","1","568","18","9","test","","","","0.33242","","3","38.0814934","135","1","4","1","5","3","2","2","2","4","2","5","","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4207825","GM13168B-21","","plot","5348410","202258DVGST_ciat_rep1_GM13168B-21_141","1","1","141","5","13","test","","","","0.5724609","0.3178143","3","38.6027031","80","1","2","1","5","3","2","4","2","4","0","5","","2"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4207826","GM13168B-22","","plot","5347843","202258DVGST_ciat_rep1_GM13168B-22_578","1","1","578","19","2","test","","","","","","3","35.9551506","40","1","4","1","5","5","2","3","3","4","15","5","","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4207827","GM13168B-23","","plot","5347679","202258DVGST_ciat_rep1_GM13168B-23_264","1","1","264","9","8","test","","8.40743734842361","25.9258450042605","","","3","31.6253796","80","1","3","1","5","4","2","2","3","3","0","5","","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4207829","GM13625B-10","","plot","5348192","202258DVGST_ciat_rep1_GM13625B-10_137","1","1","137","5","9","test","","11.3900219642297","43.7401945403201","0.9895632","0.5383442","3","41.6316299","35","1","3","1","5","5","2","","3","3","0","5","","2"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4207830","GM13625B-6","","plot","5347894","202258DVGST_ciat_rep1_GM13625B-6_368","1","1","368","12","17","test","","7.32095199795268","16.9487807553102","0.7186179","0.3446997","4","43.2436371","70","1","3","1","5","4","2","","3","2","3","5","","2"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4207831","GM13625B-7","","plot","5348058","202258DVGST_ciat_rep1_GM13625B-7_260","1","1","260","9","4","test","","8.60405156537755","23.31737262124","2.2979708","1.7638367","3","42.955265","25","1","4","1","5","3","2","","3","3","0","5","","2"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4207832","GM13625B-8","","plot","5347911","202258DVGST_ciat_rep1_GM13625B-8_58","1","1","58","2","7","test","","8.91157976740303","32.6553892382171","0.8970086","0.6760656","3","40.8731918","50","1","2","1","5","5","2","","3","3","0","5","","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4207833","GM13625B-9","","plot","5348300","202258DVGST_ciat_rep1_GM13625B-9_500","1","1","500","16","13","test","","14.3917392707325","37.2055501774766","1.5498735","0.9476904","5","40.8871155","55","1","4","1","5","4","2","","1","3","0","5","","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4207834","GM13676B-10","","plot","5347636","202258DVGST_ciat_rep1_GM13676B-10_602","1","1","602","19","26","test","","14.0696127179775","27.2778205756706","0.7532332","0.4580705","3","41.0524292","75","1","3","1","5","5","2","","3","3","6","5","","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4207835","GM13676B-11","","plot","5347972","202258DVGST_ciat_rep1_GM13676B-11_281","1","1","281","9","25","test","","6.47745479514762","14.6486610208286","1.032205","0.6254743","3","41.4572868","35","1","3","1","5","4","2","","3","3","2","5","","2"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4207836","GM13676B-12","","plot","5348121","202258DVGST_ciat_rep1_GM13676B-12_784","1","1","784","25","16","test","","","","0.4432634","0.0616761","3","40.5336494","45","1","4","1","5","5","2","","3","4","6","5","","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4207837","GM13676B-13","","plot","5348326","202258DVGST_ciat_rep1_GM13676B-13_854","1","1","854","27","22","test","","10.7131435881036","18.4521905980172","0.4691875","0.2916875","3","43.7623596","70","1","4","1","5","4","2","","3","3","2","5","","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4207838","GM13676B-14","","plot","5348333","202258DVGST_ciat_rep1_GM13676B-14_257","1","1","257","9","1","test","","21.8144161885037","57.3048585882593","0.4053882","0.1213203","3","37.9921837","35","1","3","1","5","5","","3","3","3","0","5","","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4207839","GM13676B-15","","plot","5347779","202258DVGST_ciat_rep1_GM13676B-15_120","1","1","120","4","9","test","","2.84848057533669","4.62173024042869","0.3454365","0.2664991","3","34.9790497","35","1","4","1","5","4","2","3","3","3","6","5","","2"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4207840","GM13676B-16","","plot","5347922","202258DVGST_ciat_rep1_GM13676B-16_362","1","1","362","12","23","test","","11.0845129059117","28.0703580349709","0.4573704","0.1136673","3","39.4071159","55","1","3","1","5","4","2","2","3","3","7","5","","2"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4207841","GM13676B-2","","plot","5347984","202258DVGST_ciat_rep1_GM13676B-2_763","1","1","763","24","6","test","","11.7504643141417","28.8538073759618","0.6455874","","0","37.2322273","215","1","3","1","5","4","2","","3","3","2","5","","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4207842","GM13676B-3","","plot","5348140","202258DVGST_ciat_rep1_GM13676B-3_700","1","1","700","22","5","test","","4.92251794782","10.8299772369112","0.6180851","0.4821909","5","35.5736122","35","1","4","1","5","4","2","3","3","2","2","5","","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4207843","GM13676B-4","","plot","5348006","202258DVGST_ciat_rep1_GM13676B-4_377","1","1","377","12","8","test","","","","0.7485679","0.321051","5","40.0720978","30","1","4","1","5","4","2","2","3","3","9","5","","2"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4207844","GM13676B-5","","plot","5347888","202258DVGST_ciat_rep1_GM13676B-5_460","1","1","460","15","12","test","","4.91564690507309","13.6895568492337","0.7538652","0.490421","5","37.3252678","45","1","3","1","5","5","2","","3","4","7","5","","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4207845","GM13676B-6","","plot","5348177","202258DVGST_ciat_rep1_GM13676B-6_223","1","1","223","7","31","test","","3.1040268456376","5.93540268456377","1.0255178","0.4328892","3","37.3717155","30","1","4","1","5","4","2","","3","2","3","5","","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4207847","GM13676B-8","","plot","5347896","202258DVGST_ciat_rep1_GM13676B-8_34","1","1","34","2","31","test","","4.5410057374283","17.5497806277422","0.2765301","","3","37.2447662","100","1","4","1","5","5","2","","3","3","17","5","","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4207848","GM13676B-9","","plot","5347959","202258DVGST_ciat_rep1_GM13676B-9_214","1","1","214","7","22","test","","","","1.2421944","1.0359972","3","41.230011","80","1","3","1","5","4","2","","3","3","2","5","","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4207849","GM13677A-10","","plot","5347693","202258DVGST_ciat_rep1_GM13677A-10_433","1","1","433","14","16","test","","5.07881327682269","12.9768084194485","0.4364547","0.146725","6","36.4546318","40","1","3","1","5","4","2","","3","3","9","4","","2"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4207850","GM13677A-11","","plot","5348041","202258DVGST_ciat_rep1_GM13677A-11_506","1","1","506","16","7","test","","31.8655319749991","51.5802111656485","1.0548754","0.2322692","5","38.4631729","45","1","2","1","5","5","2","","3","4","0","5","","1"," (Operator: lizbethpino, Time: )"
